[MOVINGCEILING]
#Anchor point
1984	352
#
#Blue tile
231	34	247	50	1984	352
231	34	247	50	1984	368
231	34	247	50	1984	384
231	34	247	50	1984	400
231	34	247	50	1984	416
231	34	247	50	1984	432
231	34	247	50	1984	448
231	34	247	50	1984	464
231	34	247	50	1984	480
231	34	247	50	1984	496
231	34	247	50	1984	512
231	34	247	50	1984	528
231	34	247	50	1984	544
231	34	247	50	1984	560
231	34	247	50	1984	576
231	34	247	50	1984	592
231	34	247	50	1984	608
231	34	247	50	1984	624
231	34	247	50	1984	640
231	34	247	50	1984	656
231	34	247	50	1984	672
231	34	247	50	1984	688
231	34	247	50	1984	704
231	34	247	50	1984	720
231	34	247	50	1984	736
231	34	247	50	1984	752
231	34	247	50	1984	768
231	34	247	50	2000	352
231	34	247	50	2000	368
231	34	247	50	2000	384
231	34	247	50	2000	400
231	34	247	50	2000	416
231	34	247	50	2000	432
231	34	247	50	2000	448
231	34	247	50	2000	464
231	34	247	50	2000	480
231	34	247	50	2000	496
231	34	247	50	2000	512
231	34	247	50	2000	528
231	34	247	50	2000	544
231	34	247	50	2000	560
231	34	247	50	2000	576
231	34	247	50	2000	592
231	34	247	50	2000	608
231	34	247	50	2000	624
231	34	247	50	2000	640
231	34	247	50	2000	656
231	34	247	50	2000	672
231	34	247	50	2000	688
231	34	247	50	2000	704
231	34	247	50	2000	720
231	34	247	50	2000	736
231	34	247	50	2000	752
231	34	247	50	2000	768
231	34	247	50	2016	352
231	34	247	50	2016	368
231	34	247	50	2016	384
231	34	247	50	2016	400
231	34	247	50	2016	416
231	34	247	50	2016	432
231	34	247	50	2016	448
231	34	247	50	2016	464
231	34	247	50	2016	480
231	34	247	50	2016	496
231	34	247	50	2016	512
231	34	247	50	2016	528
231	34	247	50	2016	544
231	34	247	50	2016	560
231	34	247	50	2016	576
231	34	247	50	2016	592
231	34	247	50	2016	608
231	34	247	50	2016	624
231	34	247	50	2016	640
231	34	247	50	2016	656
231	34	247	50	2016	672
231	34	247	50	2016	688
231	34	247	50	2016	704
231	34	247	50	2016	720
231	34	247	50	2016	736
231	34	247	50	2016	752
231	34	247	50	2016	768
231	34	247	50	2032	352
231	34	247	50	2032	368
231	34	247	50	2032	384
231	34	247	50	2032	400
231	34	247	50	2032	416
231	34	247	50	2032	432
231	34	247	50	2032	448
231	34	247	50	2032	464
231	34	247	50	2032	480
231	34	247	50	2032	496
231	34	247	50	2032	512
231	34	247	50	2032	528
231	34	247	50	2032	544
231	34	247	50	2032	560
231	34	247	50	2032	576
231	34	247	50	2032	592
231	34	247	50	2032	608
231	34	247	50	2032	624
231	34	247	50	2032	640
231	34	247	50	2032	656
231	34	247	50	2032	672
231	34	247	50	2032	688
231	34	247	50	2032	704
231	34	247	50	2032	720
231	34	247	50	2032	736
231	34	247	50	2032	752
231	34	247	50	2032	768
231	34	247	50	2048	352
231	34	247	50	2048	368
231	34	247	50	2048	384
231	34	247	50	2048	400
231	34	247	50	2048	416
231	34	247	50	2048	432
231	34	247	50	2048	448
231	34	247	50	2048	464
231	34	247	50	2048	480
231	34	247	50	2048	496
231	34	247	50	2048	512
231	34	247	50	2048	528
231	34	247	50	2048	544
231	34	247	50	2048	560
231	34	247	50	2048	576
231	34	247	50	2048	592
231	34	247	50	2048	608
231	34	247	50	2048	624
231	34	247	50	2048	640
231	34	247	50	2048	656
231	34	247	50	2048	672
231	34	247	50	2048	688
231	34	247	50	2048	704
231	34	247	50	2048	720
231	34	247	50	2048	736
231	34	247	50	2048	752
231	34	247	50	2048	768
231	34	247	50	2064	352
231	34	247	50	2064	368
231	34	247	50	2064	384
231	34	247	50	2064	400
231	34	247	50	2064	416
231	34	247	50	2064	432
231	34	247	50	2064	448
231	34	247	50	2064	464
231	34	247	50	2064	480
231	34	247	50	2064	496
231	34	247	50	2064	512
231	34	247	50	2064	528
231	34	247	50	2064	544
231	34	247	50	2064	560
231	34	247	50	2064	576
231	34	247	50	2064	592
231	34	247	50	2064	608
231	34	247	50	2064	624
231	34	247	50	2064	640
231	34	247	50	2064	656
231	34	247	50	2064	672
231	34	247	50	2064	688
231	34	247	50	2064	704
231	34	247	50	2064	720
231	34	247	50	2064	736
231	34	247	50	2064	752
231	34	247	50	2064	768
231	34	247	50	2080	352
231	34	247	50	2080	368
231	34	247	50	2080	384
231	34	247	50	2080	400
231	34	247	50	2080	416
231	34	247	50	2080	432
231	34	247	50	2080	448
231	34	247	50	2080	464
231	34	247	50	2080	480
231	34	247	50	2080	496
231	34	247	50	2080	512
231	34	247	50	2080	528
231	34	247	50	2080	544
231	34	247	50	2080	560
231	34	247	50	2080	576
231	34	247	50	2080	592
231	34	247	50	2080	608
231	34	247	50	2080	624
231	34	247	50	2080	640
231	34	247	50	2080	656
231	34	247	50	2080	672
231	34	247	50	2080	688
231	34	247	50	2080	704
231	34	247	50	2080	720
231	34	247	50	2080	736
231	34	247	50	2080	752
231	34	247	50	2080	768
[/]

[HITBOXES]
-8	-8	112	432
[/]
