[MOVINGCEILING]
#Anchor point
1648	352
#
#Blue tile
231	34	247	50	1648	352
231	34	247	50	1648	368
231	34	247	50	1648	384
231	34	247	50	1648	400
231	34	247	50	1648	416
231	34	247	50	1648	432
231	34	247	50	1648	448
231	34	247	50	1648	464
231	34	247	50	1648	480
231	34	247	50	1648	496
231	34	247	50	1648	512
231	34	247	50	1648	528
231	34	247	50	1648	544
231	34	247	50	1648	560
231	34	247	50	1664	352
231	34	247	50	1664	368
231	34	247	50	1664	384
231	34	247	50	1664	400
231	34	247	50	1664	416
231	34	247	50	1664	432
231	34	247	50	1664	448
231	34	247	50	1664	464
231	34	247	50	1664	480
231	34	247	50	1664	496
231	34	247	50	1664	512
231	34	247	50	1664	528
231	34	247	50	1664	544
231	34	247	50	1664	560
231	34	247	50	1680	352
231	34	247	50	1680	368
231	34	247	50	1680	384
231	34	247	50	1680	400
231	34	247	50	1680	416
231	34	247	50	1680	432
231	34	247	50	1680	448
231	34	247	50	1680	464
231	34	247	50	1680	480
231	34	247	50	1680	496
231	34	247	50	1680	512
231	34	247	50	1680	528
231	34	247	50	1680	544
231	34	247	50	1680	560
#Spike
204	0	220	16	1648	576
204	0	220	16	1664	576
204	0	220	16	1680	576
[/]

[HITBOXES]
-8	-8	48	240
[/]
